timestep	potential_energy	temperature
817000	2.038423314	0.1099336028
817100	2.799960975	0.1601311909
817200	2.798610074	0.2278042879
817300	3.980476133	0.1941320117
817400	2.827129947	0.2396105277
817500	2.632305156	0.1904186063
817600	2.962615667	0.2641077836
817700	3.483644952	0.2373744398
817800	3.398866455	0.2601596907
817900	2.364908732	0.32982589
818000	2.822179372	0.2721650878
818100	2.982773042	0.200924795
818200	2.864743374	0.1838841047
818300	3.494399834	0.1642945599
818400	2.107580032	0.3232919934
818500	1.99498365	0.3723265425
818600	2.989716752	0.2585506014
818700	1.758994513	0.3207137784
818800	2.855502433	0.2265150562
818900	3.494125024	0.1523573469
819000	1.958330213	0.3102268309
819100	2.420836907	0.2540668605
819200	2.033520006	0.2919159044
819300	3.973779725	0.1207083212
819400	1.965682772	0.2084228225
819500	2.586579877	0.1683600825
819600	2.304379047	0.1956491954
819700	2.103223449	0.2091005333
819800	2.049691335	0.1872704724
819900	3.253363194	0.1327115731
820000	2.936541556	0.1896248693
820100	2.571991347	0.2283287175
820200	2.178619464	0.2328044643
820300	2.051316036	0.1767206285
820400	2.320633741	0.1962711462
820500	2.916032221	0.1978515308
820600	2.709868369	0.246912905
820700	3.146423421	0.2864305022
820800	4.657384743	0.1764854644
820900	3.436606066	0.2337900194
821000	2.483475636	0.3084066555
821100	2.871772878	0.271391873
821200	2.690221168	0.2544083504
821300	2.051887453	0.2968324533
821400	3.630757693	0.2333256417
821500	2.658247427	0.3026336263
821600	3.530363534	0.1860424343
821700	2.819703896	0.2544361941
821800	2.876187841	0.2141546918
821900	2.473360013	0.2609964924
822000	3.007639086	0.2279157652
822100	3.332650074	0.2370845995
822200	2.775109052	0.2687151354
822300	2.269583596	0.2403016974
822400	1.922335476	0.2026822128
822500	2.706583782	0.182944271
822600	2.526054578	0.1910870159
822700	2.932252785	0.1921696022
822800	4.052924095	0.1878900848
822900	4.069043505	0.1615356476
823000	3.838483814	0.2609605441
823100	3.414264636	0.2626648338
823200	1.746553438	0.3357510099
823300	1.496383316	0.3143960442
823400	2.317735909	0.2848302294
823500	1.715779928	0.2927735231
823600	2.445066143	0.2654899857
823700	2.773694775	0.1544198634
823800	2.732303481	0.175765738
823900	2.316274912	0.1911922235
824000	2.580143422	0.1413609314
824100	3.418299574	0.1355378194
824200	2.059185044	0.2474985672
824300	2.361733764	0.2326410554
824400	2.126718663	0.2314603941
824500	1.875951589	0.2147918745
824600	1.895666755	0.2737664668
824700	3.119340713	0.3198538606
824800	3.013601863	0.3353163164
824900	2.827443101	0.2482618028
825000	2.70678726	0.2847505678
825100	3.205972134	0.2570413092
825200	3.777170485	0.1445860421
825300	1.938631526	0.2934904477
825400	3.048250204	0.1656731227
825500	2.258985277	0.1336544558
825600	1.199244329	0.1971754097
825700	2.038640101	0.162629434
825800	2.581237182	0.1804383543
825900	2.436341353	0.1940318147
826000	2.260599348	0.1239548685
826100	1.890832451	0.2247583205
826200	2.355354572	0.1379873496
826300	2.03954778	0.1495384482
826400	1.069439326	0.2437919631
826500	2.300429698	0.1687678672
826600	1.892101116	0.151662715
826700	1.75458862	0.237642914
826800	1.655380613	0.1813987737
826900	1.06960241	0.2518917299
827000	1.806945669	0.1548849424
827100	1.24021008	0.0944989667
827200	1.129234024	0.144290341
827300	1.382767705	0.1438302819
827400	1.944167137	0.1190943722
827500	2.114566883	0.1326526763
827600	2.61635063	0.2006719285
827700	1.807186189	0.2269484311
827800	1.701459785	0.2225886232
827900	1.847325412	0.2343956262
828000	1.88464929	0.2383183124
828100	2.035459436	0.2143556171
828200	2.801888752	0.1124969392
828300	1.757470176	0.171577613
828400	1.469075623	0.2576259393
828500	1.812743804	0.2210217794
828600	2.107667492	0.2068178054
828700	2.208471255	0.1834454619
828800	2.560212715	0.1610596244
828900	1.772195037	0.2124326173
829000	1.895168109	0.1732740483
829100	1.490685298	0.2023944723
829200	1.753710594	0.2298605122
829300	2.596813366	0.1807070584
829400	3.279943367	0.1316506201
829500	3.445422643	0.1635915054
829600	2.97885959	0.189624571
829700	2.12017682	0.1953847116
829800	2.429470932	0.3397706374
829900	2.551796689	0.2750624425
830000	1.985622193	0.301676319
830100	2.194434678	0.3071559364
830200	2.493433539	0.3202851852
830300	4.51737248	0.1348140074
830400	3.363154273	0.2475222075
830500	3.052764896	0.2181030397
830600	2.974607896	0.1913642856
830700	1.729769759	0.2682944857
830800	1.925610854	0.1538594868
830900	1.721645618	0.1239346855
831000	1.041563896	0.1565000032
831100	1.351073002	0.09576799755
831200	1.902774353	0.08417698551
831300	1.499435513	0.1318841782
831400	1.697399418	0.1539473535
831500	1.398318328	0.1629667282
831600	1.437299114	0.1060897098
831700	1.436643779	0.1604801608
831800	1.950412658	0.1586266331
831900	1.937456758	0.1342814573
832000	1.643830745	0.1436424459
832100	2.676262945	0.1124801315
832200	0.7939866084	0.241454856
832300	1.953359322	0.1137072261
832400	2.779915846	0.0897917554
832500	1.561637207	0.1567090278
832600	1.737984849	0.1248374555
832700	1.924054074	0.1790386708
832800	1.442298555	0.2487108881
832900	3.062272115	0.1482618909
833000	3.31576213	0.141958363
833100	1.78842653	0.210489774
833200	1.59034496	0.2299229006
833300	1.472280511	0.1924365753
833400	1.888168118	0.1426592759
833500	2.342260061	0.1209975393
833600	1.731904148	0.1110165728
833700	2.181352336	0.08509239206
833800	2.420093422	0.1197102261
833900	1.901405436	0.1424755662
834000	2.807835266	0.08400644561
834100	1.639473072	0.1684740602
834200	1.178164128	0.1766260539
834300	1.189672469	0.1543416877
834400	1.362859768	0.1402907376
834500	1.290344374	0.1991910874
834600	1.257481764	0.1513977724
834700	1.310397002	0.2126404846
834800	1.796171707	0.1603376916
834900	1.175902008	0.2522983203
835000	2.419360032	0.1773131963
835100	1.415418536	0.2040292207
835200	1.715519252	0.2337068053
835300	2.337264229	0.2055152151
835400	2.181474558	0.27649945
835500	1.254816821	0.2436787494
835600	2.0136531	0.2102946335
835700	1.364277714	0.2066116771
835800	2.608385248	0.1233377096
835900	2.780204152	0.1801233891
836000	2.648397999	0.1690643689
836100	2.652282972	0.161674118
836200	2.308051787	0.26530566
836300	2.839153319	0.2086655558
836400	3.470835917	0.2301314947
836500	2.158460835	0.2970281765
836600	2.622108465	0.1953377003
836700	2.030901482	0.1987313905
836800	1.972761617	0.2685146982
836900	3.027107814	0.2154628511
837000	1.809640575	0.2476465126
837100	1.766720706	0.2542440611
837200	2.720616058	0.2002713519
837300	2.691407864	0.1582903173
837400	2.546279445	0.1134174854
837500	1.893284854	0.0959765095
837600	1.501837047	0.1308204575
837700	1.549147354	0.09775863279
837800	2.146798903	0.1196832686
837900	2.647666642	0.2382628935
838000	2.777190429	0.2232790556
838100	2.568881328	0.1614688572
838200	2.711718619	0.1756340285
838300	2.448073005	0.2029992323
838400	2.722251254	0.2190340588
838500	3.003738227	0.2281929936
838600	3.185467559	0.2533820189
838700	3.332142195	0.2238527954
838800	3.576505831	0.2511467239
838900	3.23045689	0.2291913548
839000	2.122390646	0.3134836965
839100	3.113619225	0.3105240909
839200	2.38287916	0.3098391323
839300	2.023673957	0.2951488379
839400	4.298992437	0.1381994472
839500	3.771462237	0.1584757755
839600	3.790022151	0.207735877
839700	3.285005403	0.1663140861
839800	2.872530241	0.200582875
839900	2.501079562	0.2406433718
840000	1.772289535	0.2151976179
840100	1.808981677	0.1424315333
840200	2.006214088	0.1871466183
840300	2.584056394	0.1732681816
840400	2.671038383	0.1613403664
840500	2.534078746	0.2347051795
840600	2.183628689	0.2607714572
840700	3.317412945	0.1094581754
840800	3.572923897	0.1049844669
840900	3.030858444	0.1541448523
841000	2.563974637	0.158581443
841100	1.948569902	0.1277104567
841200	1.454441059	0.2010750218
841300	1.426888481	0.2662624078
841400	1.834945671	0.2344973637
841500	1.701668727	0.2382633547
841600	2.126044116	0.2848208101
841700	1.847403273	0.3045942909
841800	2.199959311	0.3040411281
841900	2.453661616	0.3428303093
842000	3.84257328	0.2716841632
842100	2.92176076	0.2845747591
842200	3.93183992	0.2490263947
842300	3.015173052	0.2595365604
842400	2.04690324	0.2299313263
842500	2.886471433	0.249776716
842600	2.080867551	0.2852441269
842700	1.930653879	0.2445213729
842800	3.050132771	0.1396252219
842900	2.923153886	0.178045716
843000	2.555589547	0.1875293286
843100	2.368129155	0.2571944478
843200	1.853221383	0.2499261978
843300	1.678622711	0.1979449557
843400	2.102524336	0.1818289063
843500	3.016400564	0.1312316018
843600	2.37332832	0.2423027242
843700	2.323563465	0.263844166
843800	3.426344481	0.1751385118
843900	2.726971039	0.2381272445
844000	2.206329879	0.2600441867
844100	2.746240099	0.1898914021
844200	3.238901195	0.1792724126
844300	3.628439161	0.1729535913
844400	2.871156029	0.2553532518
844500	2.455689601	0.2584151538
844600	3.055550151	0.206287535
844700	2.435811044	0.3001677002
844800	2.306815535	0.2923499999
844900	2.192709178	0.3238918182
845000	2.548881661	0.2587591903
845100	1.723697295	0.329984
845200	3.576869588	0.1837410186
845300	2.217798277	0.320739186
845400	4.209846502	0.2105254376
845500	2.686610567	0.309372265
845600	3.061827525	0.2686698014
845700	1.920770866	0.3441247898
845800	3.859972485	0.2015169681
845900	2.946352796	0.3002590688
846000	2.643003135	0.2794588597
846100	3.1608761	0.249919438
846200	2.216389205	0.3574444224
846300	3.163692616	0.232792782
846400	2.131983072	0.2430459154
846500	2.171188386	0.2968178821
846600	2.449359008	0.2577314585
846700	3.054592156	0.2250733932
846800	2.242234607	0.2591234893
846900	2.680690036	0.1734888259
847000	2.243371566	0.2178933127
847100	2.312915899	0.1371086758
847200	1.252239184	0.2223855184
847300	1.612325066	0.2472444743
847400	1.507274012	0.2581243479
847500	2.883046096	0.200702745
847600	2.70437143	0.2856505881
847700	2.682517938	0.3303519643
847800	3.107027047	0.2312642442
847900	3.840369056	0.1609045496
848000	2.66871995	0.2798035299
848100	2.544219017	0.2568138959
848200	3.544814433	0.1835535336
848300	2.60507607	0.2653943096
848400	3.560134363	0.1719471238
848500	2.730166142	0.2328420406
848600	2.549453093	0.1711040418
848700	2.338711693	0.2379796256
848800	2.579478526	0.2219942489
848900	4.177802531	0.1983745343
849000	3.023258591	0.2411678038
849100	2.515916538	0.2465040427
849200	2.798148271	0.1949388199
849300	4.26857792	0.1883743471
849400	3.366664182	0.2797711868
849500	3.227558676	0.2361141272
849600	3.132152334	0.1905832954
849700	1.963466858	0.2516741152
849800	2.42769217	0.192002514
849900	2.314345548	0.2160603886
850000	2.743207124	0.1945389724
850100	1.913719691	0.3195555012
850200	3.877620253	0.2216150717
850300	2.475549708	0.3141428558
850400	2.767825994	0.1976048727
850500	3.573257153	0.1430995482
850600	2.096864129	0.2221289975
850700	2.21651851	0.1783081873
850800	1.848101872	0.1993409021
850900	2.620187867	0.1216896908
851000	2.016284692	0.1779376967
851100	1.530849713	0.2344161234
851200	1.68866005	0.1850661377
851300	1.453769862	0.1780120231
851400	2.251146937	0.2332282061
851500	2.431047853	0.2122576999
851600	2.47405552	0.26005555
851700	1.943560022	0.2737060523
851800	2.182608924	0.195788402
851900	2.364942704	0.1605120379
852000	2.310012498	0.193116416
852100	2.106691605	0.1709767392
852200	2.778983665	0.1336640893
852300	1.464432063	0.2060975748
852400	1.880151089	0.1605299902
852500	2.087748636	0.1771490667
852600	2.001120102	0.2222708712
852700	1.40886793	0.2467708058
852800	2.139046999	0.2410854043
852900	2.824816673	0.2254850991
853000	2.467963379	0.2631203866
853100	3.89962522	0.1334105699
853200	3.281717592	0.1785391226
853300	1.268520875	0.2581014582
853400	2.030233825	0.1475145748
853500	1.106649853	0.1735262216
853600	1.14595688	0.1345426966
853700	2.131671039	0.1586662738
853800	2.037434067	0.17381352
853900	2.33446593	0.1625145829
854000	2.273880626	0.2034259347
854100	2.868994825	0.1570743632
854200	2.766192314	0.1539930655
854300	2.857150848	0.1910583774
854400	2.153561389	0.2140870809
854500	2.858126301	0.1508606982
854600	2.477581679	0.2515220826
854700	2.550105087	0.2343150654
854800	2.379962762	0.2137465982
854900	1.775206391	0.1713514472
855000	1.634188962	0.2506413794
855100	1.395406122	0.190759652
855200	1.524440075	0.1867801353
855300	1.204827065	0.2247525652
855400	2.766726227	0.130065524
855500	1.392060518	0.2171195675
855600	1.508007635	0.1701327507
855700	2.293081164	0.1402387388
855800	2.288349337	0.1789058513
855900	2.964761911	0.1450791764
856000	2.664928454	0.1454303323
856100	3.135927377	0.1578881903
856200	2.730385466	0.1798614583
856300	2.026615398	0.2264914585
856400	1.728330951	0.2982374433
856500	2.553418257	0.2839618089
856600	2.810120275	0.1527179897
856700	2.751003362	0.1430514848
856800	1.932245844	0.2137728578
856900	1.834108815	0.2400704072
857000	2.091932888	0.1673246062
857100	1.624474489	0.2239823193
857200	2.219585611	0.1286674322
857300	2.531629613	0.1808771315
857400	2.028804658	0.1967397919
857500	1.444957207	0.1509466822
857600	1.970798238	0.2006288768
857700	1.616641092	0.1880310516
857800	2.460101589	0.1373181747
857900	2.560307118	0.1272034712
858000	1.831082417	0.126004554
858100	1.030346761	0.2398516814
858200	1.449405774	0.1986336489
858300	2.027199872	0.1682894059
858400	1.759733222	0.2047322496
858500	2.264794434	0.2314906638
858600	2.821226225	0.1914173769
858700	1.888849073	0.1851183165
858800	1.468327186	0.2429611746
858900	1.190679381	0.18749371
859000	1.641205337	0.1647995327
859100	1.720260373	0.1419014301
859200	2.265770455	0.1750214706
859300	2.277254908	0.2158157383
859400	2.105024165	0.2348006403
859500	1.408342032	0.1478709122
859600	1.994563719	0.09123262398
859700	2.424791391	0.08742796576
859800	2.132374094	0.1173823664
859900	1.319041263	0.1565714979
860000	1.94753765	0.1828111132
860100	2.110003909	0.1641865374
860200	2.05172543	0.1832544742
860300	2.037432479	0.1967165392
860400	1.950761278	0.278805556
860500	1.937030183	0.200857329
860600	1.725335226	0.2104111096
860700	1.91877876	0.2016860019
860800	3.003298615	0.1534441849
860900	2.586720001	0.1080390173
861000	2.69922936	0.1212025992
861100	1.769321962	0.1828941168
861200	2.061202905	0.1735474525
861300	1.62494447	0.1645927807
861400	1.652528299	0.2127176113
861500	2.045990031	0.1272030275
861600	2.485666017	0.2007309304
861700	1.562120208	0.2391427607
861800	2.178346975	0.2058536388
861900	2.693301696	0.1655603558
862000	3.243123288	0.1622788618
862100	2.487122079	0.2355127286
862200	4.498651341	0.1678109571
862300	3.304687934	0.2514744401
862400	2.80609402	0.1882322397
862500	3.359454187	0.1222530551
862600	2.016661549	0.2231204448
862700	1.923075759	0.2551699995
862800	2.399339621	0.2804616579
862900	2.073212086	0.2085223621
863000	2.514212333	0.213116011
863100	3.462734927	0.1904226633
863200	2.344360871	0.2034873807
863300	2.430399333	0.2133031067
863400	2.740349168	0.1638073546
863500	2.613435996	0.155020823
863600	2.809621089	0.1306834963
863700	1.174352237	0.1609490154
863800	1.292535005	0.1440820548
863900	1.446445543	0.1680782049
864000	2.065984055	0.1243264682
864100	2.156189827	0.1863094069
864200	1.565597104	0.2681188473
864300	0.9744653671	0.3156419457
864400	1.636186567	0.3086911723
864500	2.042421567	0.310874591
864600	1.920594737	0.2702408293
864700	2.124735214	0.212895054
864800	2.579756285	0.189777231
864900	2.065919168	0.2363562023
865000	1.924197954	0.2059448776
865100	1.937897307	0.2100598221
865200	2.606152435	0.163312395
865300	2.5104886	0.2409760921
865400	2.467437568	0.2057628355
865500	1.758092667	0.2684044953
865600	2.93692846	0.1537837845
865700	2.933787273	0.2171760346
865800	2.904545326	0.2341892283
865900	2.185796124	0.2063162937
866000	2.56908078	0.178886745
866100	1.973819216	0.2107328773
866200	2.784636096	0.1512813193
866300	2.213540478	0.2426588922
866400	2.950604875	0.1974176741
866500	2.440683733	0.1939277891
866600	2.599018799	0.1706141139
866700	2.402628978	0.1520028061
866800	2.003140396	0.2152965568
866900	2.433001465	0.1987739861
867000	3.126513061	0.1482039919
867100	3.153240348	0.1403352248
867200	2.757994185	0.1990016442
867300	3.236561408	0.2253497497
867400	4.54775632	0.131375504
867500	2.749406664	0.2456680616
867600	1.907271382	0.2487044357
867700	3.404814277	0.1574016885
867800	3.296154075	0.2956756144
867900	3.116062718	0.2976316431
868000	3.60777181	0.2122629883
868100	2.827749724	0.1334183714
868200	1.442618908	0.2091687922
868300	2.218703341	0.2160412366
868400	2.310177993	0.2150145023
868500	1.879035036	0.2536630174
868600	2.551543117	0.1706531696
868700	2.433851931	0.1604727374
868800	2.939181123	0.1589990725
868900	2.184708696	0.1992414585
869000	2.253978176	0.1828331348
869100	3.192087956	0.1613991743
869200	2.988939918	0.08948530472
869300	1.68259563	0.1865759291
869400	1.747421362	0.1870947287
869500	2.101776976	0.211229841
869600	3.060504745	0.1690965622
869700	2.803856523	0.260775807
869800	2.853146306	0.1763566549
869900	2.166895014	0.2417864149
870000	2.072285111	0.2495886626
870100	3.548387121	0.167208109
870200	2.99078421	0.2319244197
870300	1.888982424	0.2847560782
870400	1.40670682	0.213137354
870500	2.387956165	0.09800739872
870600	1.733565782	0.1602349458
870700	1.47160305	0.2362114913
870800	1.41696247	0.2167868561
870900	1.64529857	0.1414658692
871000	1.20261053	0.1930920416
871100	1.409048544	0.2355328882
871200	1.540120263	0.2194649515
871300	2.396242102	0.1164285196
871400	2.090863591	0.155191297
871500	2.276781892	0.138138862
871600	2.82049463	0.1036919817
871700	1.697602694	0.1697163187
871800	1.600899595	0.1440841076
871900	1.95521779	0.1524090955
872000	2.128043528	0.1304165528
872100	1.635733101	0.1138670963
872200	1.8692302	0.1288004819
872300	2.126372501	0.1901060857
872400	2.776800622	0.1584245495
872500	1.771171309	0.2302753765
872600	1.983279533	0.2618401078
872700	3.410505717	0.1395364712
872800	3.991515473	0.212862977
872900	3.154708473	0.2380107879
873000	4.51053662	0.263957377
873100	4.660467642	0.2050944641
873200	3.383135328	0.2340096334
873300	3.573566959	0.2658333366
873400	3.964267233	0.2246103326
873500	2.899531221	0.1675273802
873600	1.816504243	0.2207239131
873700	2.260848646	0.1951219114
873800	2.640751919	0.2158550187
873900	2.281075849	0.2535612251
874000	2.074759677	0.2490283644
874100	2.61145717	0.2033190114
874200	2.982891735	0.2247155675
874300	2.676617651	0.2359043416
874400	3.438156748	0.165586385
874500	2.558404803	0.1670689321
874600	2.420847119	0.1456343537
874700	1.940299637	0.1359386383
874800	2.088232713	0.1421093887
874900	2.188597019	0.1305478868
875000	2.2274125	0.1931839003
875100	2.46998215	0.1784369727
875200	3.141007478	0.1673225425
875300	2.52404129	0.2050834926
875400	2.478123817	0.2555769229
875500	2.974350781	0.1983425888
875600	2.842249348	0.2339414309
875700	1.649295654	0.1972250656
875800	1.22949331	0.2221993182
875900	1.589690911	0.1684282802
876000	2.950755427	0.1318003428
876100	1.998022637	0.1446574611
876200	1.053201083	0.1560159273
876300	2.464948597	0.09363914893
876400	2.07180467	0.2033012026
876500	2.315095423	0.2044085277
876600	3.773307605	0.1539106247
876700	2.627375111	0.2077847422
876800	2.326161551	0.2163203653
876900	1.650533407	0.2242820741
877000	2.171904177	0.19250664
877100	1.886313403	0.1301947421
877200	1.800513499	0.2658604061
877300	2.859861207	0.1909329605
877400	2.336755992	0.2274703374
877500	2.050840639	0.2387558926
877600	2.627820694	0.162986191
877700	3.060268654	0.1948143913
877800	2.158395568	0.2829506256
877900	2.093466006	0.2758631306
878000	2.133616252	0.2853325875
878100	2.090300981	0.3154350972
878200	2.025769482	0.2549514593
878300	1.741139845	0.24717068
878400	2.663103417	0.2381135535
878500	1.73820971	0.3301860882
878600	1.772222976	0.2830444746
878700	1.8048008	0.2227015546
878800	2.681478494	0.2326703338
878900	2.488087286	0.2556197126
879000	3.116569201	0.2249229636
879100	3.555026445	0.2334915584
879200	3.244106975	0.2632932552
879300	3.498004648	0.1821448814
879400	2.803803842	0.1478899954
879500	2.057250998	0.1334461994
879600	1.639294486	0.1239332756
879700	1.196610113	0.156643961
879800	1.809164726	0.1406512019
879900	1.763643956	0.09336519372
880000	1.882747065	0.1327681588
880100	1.952490031	0.1185229953
880200	2.278338115	0.1356409
880300	2.571724293	0.1563190321
880400	1.791328042	0.198682477
880500	1.820904089	0.1754757145
880600	1.671007416	0.1106676569
880700	1.2168539	0.1621900094
880800	2.020380379	0.11314281
880900	1.970823765	0.0944887606
881000	1.748570688	0.1287532606
881100	1.103096269	0.1633044804
881200	1.005705464	0.1809769762
881300	2.259505215	0.1796622042
881400	3.301847601	0.1580421216
881500	2.524532155	0.1782711797
881600	3.486461242	0.1501244033
881700	2.34398255	0.1722652292
881800	3.200856113	0.1818087543
881900	2.857631906	0.2550292479
882000	2.480485706	0.2402087881
882100	2.399708028	0.2335487886
882200	3.424819939	0.1968041494
882300	1.904015893	0.2685640401
882400	2.556224783	0.2818014501
882500	3.174686928	0.2770502308
882600	2.49487905	0.2802569604
882700	2.461816497	0.2130864245
882800	1.243181179	0.1816635664
882900	2.173994794	0.1676470497
883000	2.970206249	0.127613265
883100	3.003321819	0.1786301143
883200	2.607201868	0.1850901846
883300	2.482648466	0.2042032939
883400	2.984511279	0.1784058905
883500	2.477756136	0.1851160644
883600	2.696334994	0.1162158128
883700	2.644523635	0.1640136943
883800	1.283639298	0.2274598819
883900	2.672321457	0.1522333643
884000	3.330419769	0.1628533985
884100	2.782418324	0.1952138559
884200	2.598051638	0.2147072732
884300	1.669559336	0.2191864757
884400	2.374028459	0.1597272419
884500	2.787337276	0.2027183943
884600	3.090307766	0.206523356
884700	1.503407972	0.3194011345
884800	1.79603982	0.2139825793
884900	1.954681455	0.1652938611
885000	1.296363789	0.2469495516
885100	1.862810066	0.2542726395
885200	2.92512686	0.1787380947
885300	2.937528126	0.2321553035
885400	2.542755208	0.2192228119
885500	2.401190782	0.2415230061
885600	2.233018658	0.2029034926
885700	2.708599601	0.1762357832
885800	2.396928224	0.149940297
885900	2.30490073	0.1199899182
886000	2.217420126	0.1805691936
886100	2.247052157	0.1535295877
886200	2.173748966	0.1975211663
886300	2.754735827	0.1802359587
886400	3.013551056	0.2254386669
886500	2.53979255	0.2532408384
886600	3.310781828	0.1643445664
886700	2.586784424	0.2293052864
886800	1.594453936	0.2700175368
886900	3.201144728	0.123057618
887000	1.940779239	0.2049293023
887100	1.571533558	0.2596461025
887200	3.265588237	0.1890309481
887300	2.019630621	0.1882539121
887400	2.411699523	0.1757162924
887500	2.158350092	0.230856577
887600	2.030681984	0.2322306078
887700	2.239073494	0.197864133
887800	3.140795876	0.1288114929
887900	1.706637495	0.2306218547
888000	1.486002703	0.2145641784
888100	1.658237596	0.2124955864
888200	1.414057867	0.1992092193
888300	1.455665526	0.196564542
888400	2.000229666	0.1269122397
888500	2.390142116	0.1236574405
888600	1.568932528	0.219626497
888700	1.77519575	0.2618529368
888800	2.633796234	0.2368122711
888900	2.56278292	0.222161995
889000	2.547819336	0.1505297781
889100	1.884988606	0.2039505134
889200	2.405428296	0.1385023698
889300	2.319831396	0.1790277833
889400	2.715647206	0.2150742059
889500	2.704202557	0.2396480125
889600	2.642289991	0.2691005877
889700	2.984390425	0.2071579539
889800	2.980731374	0.1595774339
889900	2.247733619	0.1969678165
890000	2.142506855	0.2105496423
890100	2.231068429	0.1268762524
890200	3.161570118	0.1587049615
890300	2.373787861	0.1974301331
890400	2.707723201	0.1583793664
890500	2.43639353	0.1842841305
890600	1.949821527	0.1791712252
890700	2.22489082	0.1094957608
890800	1.785688575	0.1514835358
890900	2.277228261	0.1690875884
891000	2.35759579	0.1909635601
891100	2.162071386	0.1870473253
891200	1.424037345	0.2278648528
891300	1.640343418	0.1654582994
891400	1.814426092	0.2057822683
891500	2.789305427	0.1537969025
891600	1.697220982	0.1858043275
891700	2.187445086	0.1817035169
891800	2.260952282	0.1837249346
891900	2.03246911	0.1581236094
892000	1.57886081	0.1418127496
892100	2.253280564	0.1310592475
892200	2.541648935	0.1610579877
892300	2.001463314	0.2298830557
892400	3.124843698	0.1624299173
892500	2.361313967	0.2455178204
892600	2.88372719	0.2089492058
892700	1.575283812	0.2641054603
892800	2.122032902	0.2622108228
892900	2.531363054	0.2849073353
893000	2.238709937	0.3103981328
893100	3.169483725	0.3242364015
893200	2.192005107	0.339563811
893300	3.092278044	0.21505036
893400	2.186183059	0.291887768
893500	2.591031733	0.2638579421
893600	3.453986241	0.2738012678
893700	3.548189955	0.2467234088
893800	3.079308088	0.2537940327
893900	3.56683637	0.1510222059
894000	3.448140584	0.1870333834
894100	4.14342484	0.2085884194
894200	2.410679604	0.2744715383
894300	2.282527481	0.300845811
894400	3.141635423	0.2176097989
894500	2.933707851	0.1632855927
894600	2.367730696	0.1554337811
894700	2.602320381	0.1804570465
894800	2.529218217	0.1496075535
894900	2.17535793	0.1488146524
895000	2.467969365	0.2310295221
895100	2.613618081	0.1921529724
895200	2.276579093	0.1741270868
895300	1.660869923	0.2441918391
895400	2.854345495	0.2256032562
895500	2.372287035	0.2888063374
895600	1.192855105	0.3893227322
895700	2.378588165	0.2582119079
895800	2.953608141	0.1919074155
895900	1.662890932	0.2809943627
896000	2.49967829	0.2474845813
896100	2.394109334	0.2783234287
896200	2.203088632	0.2252839437
896300	2.955874498	0.1656848095
896400	2.61165276	0.2310219207
896500	1.690568429	0.2098870502
896600	2.667310964	0.138690288
896700	2.849306593	0.118222204
896800	2.495474543	0.2530601992
896900	3.420546669	0.2561335931
897000	2.180743465	0.2239404811
897100	2.259439982	0.2383398041
897200	2.017961638	0.2766283583
897300	2.014908134	0.3080736758
897400	1.814094766	0.2590845746
897500	1.518712488	0.2003555917
897600	3.064877303	0.07497934652
897700	2.88310124	0.1401984949
897800	2.332503797	0.2073588504
897900	3.202823618	0.1729991301
898000	2.632322331	0.1620669131
898100	2.037615728	0.1736352523
898200	2.344460514	0.1763816172
898300	2.08647285	0.2030577228
898400	2.132511433	0.2088108309
898500	2.51194666	0.2299262432
898600	2.723756016	0.2431989623
898700	3.029096435	0.2164463243
898800	2.445680628	0.2158846116
898900	1.994499933	0.1847572254
899000	2.486276164	0.1694627217
899100	3.738267864	0.1297659462
899200	2.631906306	0.1959064064
899300	2.266003408	0.2118881423
899400	3.116915344	0.2154818158
899500	2.092030796	0.2693357845
899600	2.979713718	0.2016252135
899700	2.04474761	0.2574637535
899800	3.166438723	0.1754446896
899900	2.437979126	0.2102382276
900000	2.591812404	0.1486418145
900100	2.318959415	0.1871204456
900200	1.40619545	0.2171393999
900300	2.011377329	0.1992327369
900400	2.561448399	0.183302988
900500	2.699609385	0.1861916749
900600	2.862567679	0.1716171964
900700	2.404387729	0.1856573978
900800	2.976315104	0.1425554542
900900	2.563135634	0.1923771224
901000	2.703996074	0.1539142538
901100	2.444651208	0.1451392536
901200	2.011245698	0.1712347507
901300	2.731242725	0.1496101686
901400	2.563880248	0.1306459084
901500	2.655168977	0.1705470941
901600	2.238133602	0.1660072337
901700	2.85966133	0.1621435141
901800	2.522629296	0.1317104921
901900	1.671635962	0.1473800905
902000	2.23387014	0.147780323
902100	2.188244252	0.2260640473
902200	2.481666397	0.2128090265
902300	2.986143001	0.1956916351
902400	1.608706762	0.2508923201
902500	1.779043136	0.2763829583
902600	2.352470551	0.2739375585
902700	2.584893978	0.2266890924
902800	2.789216731	0.1371479201
902900	3.736567122	0.1551965975
903000	1.930451772	0.2335823315
903100	2.195161134	0.2765795774
903200	3.301576701	0.2982995559
903300	2.601622772	0.2442783044
903400	1.852374441	0.2220972943
903500	2.168971331	0.1782805277
903600	1.881691534	0.21077874
903700	2.640725178	0.19061206
903800	2.562924955	0.2514761645
903900	2.186904186	0.1793400811
904000	2.538599178	0.1743390609
904100	3.121298267	0.122604412
904200	2.834697261	0.1411822107
904300	3.133475617	0.1200592317
904400	2.525218121	0.1746103519
904500	1.751280843	0.1766691554
904600	1.779406745	0.2497798461
904700	1.861333949	0.2165098271
904800	0.9130661839	0.2650042881
